CUDA_VISIBLE_DEVICES=4
INFO:root:Namespace(accumulate=2, batch_size=64, dev_batch_size=8, epochs=5, gpu=True, init_param='/root/gfs/gogamza/korean_bert_pre_trained/mxnet_model/korbert_model_054_00003271.params', log_interval=10, lr=5e-05, max_len=512, optimizer='bertadam', seed=2, tokenizer='/root/gfs/gogamza/korean_bert_pre_trained/tokenizer/tokenizer.model', vocab_file='/root/gfs/gogamza/korean_bert_pre_trained/vocabs/news_wiki_2019_small_bertvocab.json', warmup_ratio=0.1)
INFO:root:Using gradient accumulation. Effective batch size = 128
INFO:root:[Epoch 0 Batch 20/2349] loss=0.6985, lr=0.0000009, acc=0.521
INFO:root:[Epoch 0 Batch 40/2349] loss=0.6912, lr=0.0000017, acc=0.525
INFO:root:[Epoch 0 Batch 60/2349] loss=0.6763, lr=0.0000026, acc=0.543
INFO:root:[Epoch 0 Batch 80/2349] loss=0.6519, lr=0.0000034, acc=0.572
INFO:root:[Epoch 0 Batch 100/2349] loss=0.6092, lr=0.0000043, acc=0.598
INFO:root:[Epoch 0 Batch 120/2349] loss=0.5466, lr=0.0000051, acc=0.623
INFO:root:[Epoch 0 Batch 140/2349] loss=0.5037, lr=0.0000060, acc=0.643
INFO:root:[Epoch 0 Batch 160/2349] loss=0.4727, lr=0.0000068, acc=0.662
INFO:root:[Epoch 0 Batch 180/2349] loss=0.4602, lr=0.0000077, acc=0.677
INFO:root:[Epoch 0 Batch 200/2349] loss=0.4767, lr=0.0000085, acc=0.688
INFO:root:[Epoch 0 Batch 220/2349] loss=0.4414, lr=0.0000094, acc=0.699
INFO:root:[Epoch 0 Batch 240/2349] loss=0.4079, lr=0.0000103, acc=0.709
INFO:root:[Epoch 0 Batch 260/2349] loss=0.4265, lr=0.0000111, acc=0.716
INFO:root:[Epoch 0 Batch 280/2349] loss=0.4092, lr=0.0000120, acc=0.724
INFO:root:[Epoch 0 Batch 300/2349] loss=0.4460, lr=0.0000128, acc=0.729
INFO:root:[Epoch 0 Batch 320/2349] loss=0.3898, lr=0.0000137, acc=0.736
INFO:root:[Epoch 0 Batch 340/2349] loss=0.3804, lr=0.0000145, acc=0.742
INFO:root:[Epoch 0 Batch 360/2349] loss=0.3750, lr=0.0000154, acc=0.747
INFO:root:[Epoch 0 Batch 380/2349] loss=0.3776, lr=0.0000162, acc=0.752
INFO:root:[Epoch 0 Batch 400/2349] loss=0.3826, lr=0.0000171, acc=0.755
INFO:root:[Epoch 0 Batch 420/2349] loss=0.3574, lr=0.0000179, acc=0.760
INFO:root:[Epoch 0 Batch 440/2349] loss=0.3806, lr=0.0000188, acc=0.762
INFO:root:[Epoch 0 Batch 460/2349] loss=0.3789, lr=0.0000197, acc=0.765
INFO:root:[Epoch 0 Batch 480/2349] loss=0.3418, lr=0.0000205, acc=0.769
INFO:root:[Epoch 0 Batch 500/2349] loss=0.3144, lr=0.0000214, acc=0.773
INFO:root:[Epoch 0 Batch 520/2349] loss=0.3721, lr=0.0000222, acc=0.776
INFO:root:[Epoch 0 Batch 540/2349] loss=0.3593, lr=0.0000231, acc=0.778
INFO:root:[Epoch 0 Batch 560/2349] loss=0.3343, lr=0.0000239, acc=0.781
INFO:root:[Epoch 0 Batch 580/2349] loss=0.2992, lr=0.0000248, acc=0.784
INFO:root:[Epoch 0 Batch 600/2349] loss=0.3499, lr=0.0000256, acc=0.786
INFO:root:[Epoch 0 Batch 620/2349] loss=0.3485, lr=0.0000265, acc=0.788
INFO:root:[Epoch 0 Batch 640/2349] loss=0.3567, lr=0.0000274, acc=0.790
INFO:root:[Epoch 0 Batch 660/2349] loss=0.3207, lr=0.0000282, acc=0.792
INFO:root:[Epoch 0 Batch 680/2349] loss=0.3397, lr=0.0000291, acc=0.794
INFO:root:[Epoch 0 Batch 700/2349] loss=0.3379, lr=0.0000299, acc=0.796
INFO:root:[Epoch 0 Batch 720/2349] loss=0.3357, lr=0.0000308, acc=0.797
INFO:root:[Epoch 0 Batch 740/2349] loss=0.3422, lr=0.0000316, acc=0.799
INFO:root:[Epoch 0 Batch 760/2349] loss=0.3019, lr=0.0000325, acc=0.801
INFO:root:[Epoch 0 Batch 780/2349] loss=0.3251, lr=0.0000333, acc=0.802
INFO:root:[Epoch 0 Batch 800/2349] loss=0.3399, lr=0.0000342, acc=0.803
INFO:root:[Epoch 0 Batch 820/2349] loss=0.3116, lr=0.0000350, acc=0.805
INFO:root:[Epoch 0 Batch 840/2349] loss=0.3557, lr=0.0000359, acc=0.806
INFO:root:[Epoch 0 Batch 860/2349] loss=0.3411, lr=0.0000368, acc=0.808
INFO:root:[Epoch 0 Batch 880/2349] loss=0.3002, lr=0.0000376, acc=0.809
INFO:root:[Epoch 0 Batch 900/2349] loss=0.3168, lr=0.0000385, acc=0.810
INFO:root:[Epoch 0 Batch 920/2349] loss=0.3541, lr=0.0000393, acc=0.811
INFO:root:[Epoch 0 Batch 940/2349] loss=0.3555, lr=0.0000402, acc=0.811
INFO:root:[Epoch 0 Batch 960/2349] loss=0.2993, lr=0.0000410, acc=0.813
INFO:root:[Epoch 0 Batch 980/2349] loss=0.3127, lr=0.0000419, acc=0.814
INFO:root:[Epoch 0 Batch 1000/2349] loss=0.3205, lr=0.0000427, acc=0.815
INFO:root:[Epoch 0 Batch 1020/2349] loss=0.3432, lr=0.0000436, acc=0.816
INFO:root:[Epoch 0 Batch 1040/2349] loss=0.3004, lr=0.0000444, acc=0.817
INFO:root:[Epoch 0 Batch 1060/2349] loss=0.3220, lr=0.0000453, acc=0.818
INFO:root:[Epoch 0 Batch 1080/2349] loss=0.3243, lr=0.0000462, acc=0.818
INFO:root:[Epoch 0 Batch 1100/2349] loss=0.3269, lr=0.0000470, acc=0.819
INFO:root:[Epoch 0 Batch 1120/2349] loss=0.3718, lr=0.0000479, acc=0.819
INFO:root:[Epoch 0 Batch 1140/2349] loss=0.3387, lr=0.0000487, acc=0.820
INFO:root:[Epoch 0 Batch 1160/2349] loss=0.3155, lr=0.0000496, acc=0.820
INFO:root:[Epoch 0 Batch 1180/2349] loss=0.3200, lr=0.0000500, acc=0.821
INFO:root:[Epoch 0 Batch 1200/2349] loss=0.3082, lr=0.0000499, acc=0.822
INFO:root:[Epoch 0 Batch 1220/2349] loss=0.3230, lr=0.0000498, acc=0.823
INFO:root:[Epoch 0 Batch 1240/2349] loss=0.3285, lr=0.0000497, acc=0.823
INFO:root:[Epoch 0 Batch 1260/2349] loss=0.3115, lr=0.0000496, acc=0.824
INFO:root:[Epoch 0 Batch 1280/2349] loss=0.3151, lr=0.0000495, acc=0.824
INFO:root:[Epoch 0 Batch 1300/2349] loss=0.2915, lr=0.0000494, acc=0.825
INFO:root:[Epoch 0 Batch 1320/2349] loss=0.3143, lr=0.0000493, acc=0.826
INFO:root:[Epoch 0 Batch 1340/2349] loss=0.3417, lr=0.0000492, acc=0.826
INFO:root:[Epoch 0 Batch 1360/2349] loss=0.2848, lr=0.0000491, acc=0.827
INFO:root:[Epoch 0 Batch 1380/2349] loss=0.2971, lr=0.0000490, acc=0.828
INFO:root:[Epoch 0 Batch 1400/2349] loss=0.2928, lr=0.0000489, acc=0.829
INFO:root:[Epoch 0 Batch 1420/2349] loss=0.3258, lr=0.0000488, acc=0.829
INFO:root:[Epoch 0 Batch 1440/2349] loss=0.2955, lr=0.0000487, acc=0.830
INFO:root:[Epoch 0 Batch 1460/2349] loss=0.2928, lr=0.0000486, acc=0.831
INFO:root:[Epoch 0 Batch 1480/2349] loss=0.3149, lr=0.0000485, acc=0.831
INFO:root:[Epoch 0 Batch 1500/2349] loss=0.2939, lr=0.0000484, acc=0.831
INFO:root:[Epoch 0 Batch 1520/2349] loss=0.2996, lr=0.0000483, acc=0.832
INFO:root:[Epoch 0 Batch 1540/2349] loss=0.2749, lr=0.0000482, acc=0.833
INFO:root:[Epoch 0 Batch 1560/2349] loss=0.3180, lr=0.0000482, acc=0.833
INFO:root:[Epoch 0 Batch 1580/2349] loss=0.3121, lr=0.0000481, acc=0.834
INFO:root:[Epoch 0 Batch 1600/2349] loss=0.3010, lr=0.0000480, acc=0.834
INFO:root:[Epoch 0 Batch 1620/2349] loss=0.3024, lr=0.0000479, acc=0.834
INFO:root:[Epoch 0 Batch 1640/2349] loss=0.2806, lr=0.0000478, acc=0.835
INFO:root:[Epoch 0 Batch 1660/2349] loss=0.2992, lr=0.0000477, acc=0.836
INFO:root:[Epoch 0 Batch 1680/2349] loss=0.2903, lr=0.0000476, acc=0.836
INFO:root:[Epoch 0 Batch 1700/2349] loss=0.3172, lr=0.0000475, acc=0.836
INFO:root:[Epoch 0 Batch 1720/2349] loss=0.3008, lr=0.0000474, acc=0.837
INFO:root:[Epoch 0 Batch 1740/2349] loss=0.2878, lr=0.0000473, acc=0.837
INFO:root:[Epoch 0 Batch 1760/2349] loss=0.2797, lr=0.0000472, acc=0.838
INFO:root:[Epoch 0 Batch 1780/2349] loss=0.2787, lr=0.0000471, acc=0.839
INFO:root:[Epoch 0 Batch 1800/2349] loss=0.2899, lr=0.0000470, acc=0.839
INFO:root:[Epoch 0 Batch 1820/2349] loss=0.2943, lr=0.0000469, acc=0.839
INFO:root:[Epoch 0 Batch 1840/2349] loss=0.3081, lr=0.0000468, acc=0.840
INFO:root:[Epoch 0 Batch 1860/2349] loss=0.2504, lr=0.0000467, acc=0.840
INFO:root:[Epoch 0 Batch 1880/2349] loss=0.2934, lr=0.0000466, acc=0.841
INFO:root:[Epoch 0 Batch 1900/2349] loss=0.3081, lr=0.0000465, acc=0.841
INFO:root:[Epoch 0 Batch 1920/2349] loss=0.2955, lr=0.0000464, acc=0.841
INFO:root:[Epoch 0 Batch 1940/2349] loss=0.2660, lr=0.0000464, acc=0.842
INFO:root:[Epoch 0 Batch 1960/2349] loss=0.2827, lr=0.0000463, acc=0.842
INFO:root:[Epoch 0 Batch 1980/2349] loss=0.2583, lr=0.0000462, acc=0.843
INFO:root:[Epoch 0 Batch 2000/2349] loss=0.2739, lr=0.0000461, acc=0.843
INFO:root:[Epoch 0 Batch 2020/2349] loss=0.2727, lr=0.0000460, acc=0.844
INFO:root:[Epoch 0 Batch 2040/2349] loss=0.2707, lr=0.0000459, acc=0.844
INFO:root:[Epoch 0 Batch 2060/2349] loss=0.3077, lr=0.0000458, acc=0.844
INFO:root:[Epoch 0 Batch 2080/2349] loss=0.2741, lr=0.0000457, acc=0.845
INFO:root:[Epoch 0 Batch 2100/2349] loss=0.2567, lr=0.0000456, acc=0.845
INFO:root:[Epoch 0 Batch 2120/2349] loss=0.2881, lr=0.0000455, acc=0.846
INFO:root:[Epoch 0 Batch 2140/2349] loss=0.2805, lr=0.0000454, acc=0.846
INFO:root:[Epoch 0 Batch 2160/2349] loss=0.2873, lr=0.0000453, acc=0.846
INFO:root:[Epoch 0 Batch 2180/2349] loss=0.2876, lr=0.0000452, acc=0.846
INFO:root:[Epoch 0 Batch 2200/2349] loss=0.2848, lr=0.0000451, acc=0.847
INFO:root:[Epoch 0 Batch 2220/2349] loss=0.2573, lr=0.0000450, acc=0.847
INFO:root:[Epoch 0 Batch 2240/2349] loss=0.2612, lr=0.0000449, acc=0.848
INFO:root:[Epoch 0 Batch 2260/2349] loss=0.2889, lr=0.0000448, acc=0.848
INFO:root:[Epoch 0 Batch 2280/2349] loss=0.2706, lr=0.0000447, acc=0.848
INFO:root:[Epoch 0 Batch 2300/2349] loss=0.2847, lr=0.0000446, acc=0.848
INFO:root:[Epoch 0 Batch 2320/2349] loss=0.2673, lr=0.0000445, acc=0.849
INFO:root:[Epoch 0 Batch 2340/2349] loss=0.2624, lr=0.0000445, acc=0.849
INFO:root:Validation accuracy: 0.889
INFO:root:Time cost=1112.9s
INFO:root:[Epoch 1 Batch 20/2349] loss=0.2233, lr=0.0000443, acc=0.909
INFO:root:[Epoch 1 Batch 40/2349] loss=0.2262, lr=0.0000442, acc=0.911
INFO:root:[Epoch 1 Batch 60/2349] loss=0.2202, lr=0.0000441, acc=0.913
INFO:root:[Epoch 1 Batch 80/2349] loss=0.1996, lr=0.0000440, acc=0.913
INFO:root:[Epoch 1 Batch 100/2349] loss=0.2070, lr=0.0000439, acc=0.915
INFO:root:[Epoch 1 Batch 120/2349] loss=0.2591, lr=0.0000438, acc=0.911
INFO:root:[Epoch 1 Batch 140/2349] loss=0.2206, lr=0.0000437, acc=0.912
INFO:root:[Epoch 1 Batch 160/2349] loss=0.2414, lr=0.0000436, acc=0.912
INFO:root:[Epoch 1 Batch 180/2349] loss=0.2285, lr=0.0000436, acc=0.911
INFO:root:[Epoch 1 Batch 200/2349] loss=0.2258, lr=0.0000435, acc=0.911
INFO:root:[Epoch 1 Batch 220/2349] loss=0.2438, lr=0.0000434, acc=0.910
INFO:root:[Epoch 1 Batch 240/2349] loss=0.2635, lr=0.0000433, acc=0.909
INFO:root:[Epoch 1 Batch 260/2349] loss=0.2210, lr=0.0000432, acc=0.909
INFO:root:[Epoch 1 Batch 280/2349] loss=0.2180, lr=0.0000431, acc=0.910
INFO:root:[Epoch 1 Batch 300/2349] loss=0.2051, lr=0.0000430, acc=0.910
INFO:root:[Epoch 1 Batch 320/2349] loss=0.2268, lr=0.0000429, acc=0.910
INFO:root:[Epoch 1 Batch 340/2349] loss=0.2329, lr=0.0000428, acc=0.910
INFO:root:[Epoch 1 Batch 360/2349] loss=0.2296, lr=0.0000427, acc=0.910
INFO:root:[Epoch 1 Batch 380/2349] loss=0.1956, lr=0.0000426, acc=0.911
INFO:root:[Epoch 1 Batch 400/2349] loss=0.2434, lr=0.0000425, acc=0.910
INFO:root:[Epoch 1 Batch 420/2349] loss=0.2016, lr=0.0000424, acc=0.911
INFO:root:[Epoch 1 Batch 440/2349] loss=0.2303, lr=0.0000423, acc=0.910
INFO:root:[Epoch 1 Batch 460/2349] loss=0.2212, lr=0.0000422, acc=0.910
INFO:root:[Epoch 1 Batch 480/2349] loss=0.2246, lr=0.0000421, acc=0.910
INFO:root:[Epoch 1 Batch 500/2349] loss=0.2499, lr=0.0000420, acc=0.909
INFO:root:[Epoch 1 Batch 520/2349] loss=0.2516, lr=0.0000419, acc=0.909
INFO:root:[Epoch 1 Batch 540/2349] loss=0.2362, lr=0.0000418, acc=0.909
INFO:root:[Epoch 1 Batch 560/2349] loss=0.2645, lr=0.0000418, acc=0.908
INFO:root:[Epoch 1 Batch 580/2349] loss=0.2116, lr=0.0000417, acc=0.908
INFO:root:[Epoch 1 Batch 600/2349] loss=0.2422, lr=0.0000416, acc=0.908
INFO:root:[Epoch 1 Batch 620/2349] loss=0.2013, lr=0.0000415, acc=0.908
INFO:root:[Epoch 1 Batch 640/2349] loss=0.2036, lr=0.0000414, acc=0.908
INFO:root:[Epoch 1 Batch 660/2349] loss=0.2012, lr=0.0000413, acc=0.909
INFO:root:[Epoch 1 Batch 680/2349] loss=0.2188, lr=0.0000412, acc=0.909
INFO:root:[Epoch 1 Batch 700/2349] loss=0.2139, lr=0.0000411, acc=0.909
INFO:root:[Epoch 1 Batch 720/2349] loss=0.2246, lr=0.0000410, acc=0.909
INFO:root:[Epoch 1 Batch 740/2349] loss=0.2387, lr=0.0000409, acc=0.909
INFO:root:[Epoch 1 Batch 760/2349] loss=0.2298, lr=0.0000408, acc=0.909
INFO:root:[Epoch 1 Batch 780/2349] loss=0.2360, lr=0.0000407, acc=0.909
INFO:root:[Epoch 1 Batch 800/2349] loss=0.2352, lr=0.0000406, acc=0.908
INFO:root:[Epoch 1 Batch 820/2349] loss=0.2290, lr=0.0000405, acc=0.909
INFO:root:[Epoch 1 Batch 840/2349] loss=0.2175, lr=0.0000404, acc=0.909
INFO:root:[Epoch 1 Batch 860/2349] loss=0.2253, lr=0.0000403, acc=0.909
INFO:root:[Epoch 1 Batch 880/2349] loss=0.2683, lr=0.0000402, acc=0.908
INFO:root:[Epoch 1 Batch 900/2349] loss=0.2149, lr=0.0000401, acc=0.908
INFO:root:[Epoch 1 Batch 920/2349] loss=0.2285, lr=0.0000400, acc=0.908
INFO:root:[Epoch 1 Batch 940/2349] loss=0.2042, lr=0.0000400, acc=0.908
INFO:root:[Epoch 1 Batch 960/2349] loss=0.2121, lr=0.0000399, acc=0.909
INFO:root:[Epoch 1 Batch 980/2349] loss=0.2260, lr=0.0000398, acc=0.909
INFO:root:[Epoch 1 Batch 1000/2349] loss=0.2110, lr=0.0000397, acc=0.909
INFO:root:[Epoch 1 Batch 1020/2349] loss=0.2101, lr=0.0000396, acc=0.909
INFO:root:[Epoch 1 Batch 1040/2349] loss=0.1777, lr=0.0000395, acc=0.910
INFO:root:[Epoch 1 Batch 1060/2349] loss=0.1972, lr=0.0000394, acc=0.910
INFO:root:[Epoch 1 Batch 1080/2349] loss=0.2308, lr=0.0000393, acc=0.910
INFO:root:[Epoch 1 Batch 1100/2349] loss=0.2192, lr=0.0000392, acc=0.910
INFO:root:[Epoch 1 Batch 1120/2349] loss=0.2243, lr=0.0000391, acc=0.910
INFO:root:[Epoch 1 Batch 1140/2349] loss=0.1994, lr=0.0000390, acc=0.910
INFO:root:[Epoch 1 Batch 1160/2349] loss=0.2122, lr=0.0000389, acc=0.910
INFO:root:[Epoch 1 Batch 1180/2349] loss=0.2322, lr=0.0000388, acc=0.909
INFO:root:[Epoch 1 Batch 1200/2349] loss=0.2328, lr=0.0000387, acc=0.909
INFO:root:[Epoch 1 Batch 1220/2349] loss=0.2218, lr=0.0000386, acc=0.909
INFO:root:[Epoch 1 Batch 1240/2349] loss=0.2323, lr=0.0000385, acc=0.909
INFO:root:[Epoch 1 Batch 1260/2349] loss=0.2130, lr=0.0000384, acc=0.910
INFO:root:[Epoch 1 Batch 1280/2349] loss=0.2207, lr=0.0000383, acc=0.910
INFO:root:[Epoch 1 Batch 1300/2349] loss=0.1797, lr=0.0000382, acc=0.910
INFO:root:[Epoch 1 Batch 1320/2349] loss=0.2173, lr=0.0000381, acc=0.910
INFO:root:[Epoch 1 Batch 1340/2349] loss=0.2212, lr=0.0000381, acc=0.910
INFO:root:[Epoch 1 Batch 1360/2349] loss=0.2119, lr=0.0000380, acc=0.910
INFO:root:[Epoch 1 Batch 1380/2349] loss=0.2112, lr=0.0000379, acc=0.910
INFO:root:[Epoch 1 Batch 1400/2349] loss=0.2070, lr=0.0000378, acc=0.910
INFO:root:[Epoch 1 Batch 1420/2349] loss=0.2457, lr=0.0000377, acc=0.910
INFO:root:[Epoch 1 Batch 1440/2349] loss=0.2218, lr=0.0000376, acc=0.910
INFO:root:[Epoch 1 Batch 1460/2349] loss=0.1926, lr=0.0000375, acc=0.910
INFO:root:[Epoch 1 Batch 1480/2349] loss=0.2147, lr=0.0000374, acc=0.910
INFO:root:[Epoch 1 Batch 1500/2349] loss=0.2371, lr=0.0000373, acc=0.910
INFO:root:[Epoch 1 Batch 1520/2349] loss=0.2106, lr=0.0000372, acc=0.910
INFO:root:[Epoch 1 Batch 1540/2349] loss=0.2332, lr=0.0000371, acc=0.910
INFO:root:[Epoch 1 Batch 1560/2349] loss=0.1809, lr=0.0000370, acc=0.911
INFO:root:[Epoch 1 Batch 1580/2349] loss=0.2317, lr=0.0000369, acc=0.911
INFO:root:[Epoch 1 Batch 1600/2349] loss=0.2128, lr=0.0000368, acc=0.911
INFO:root:[Epoch 1 Batch 1620/2349] loss=0.2263, lr=0.0000367, acc=0.911
INFO:root:[Epoch 1 Batch 1640/2349] loss=0.2215, lr=0.0000366, acc=0.911
INFO:root:[Epoch 1 Batch 1660/2349] loss=0.2291, lr=0.0000365, acc=0.910
INFO:root:[Epoch 1 Batch 1680/2349] loss=0.2073, lr=0.0000364, acc=0.911
INFO:root:[Epoch 1 Batch 1700/2349] loss=0.2083, lr=0.0000363, acc=0.911
INFO:root:[Epoch 1 Batch 1720/2349] loss=0.2227, lr=0.0000363, acc=0.911
INFO:root:[Epoch 1 Batch 1740/2349] loss=0.2015, lr=0.0000362, acc=0.911
INFO:root:[Epoch 1 Batch 1760/2349] loss=0.2062, lr=0.0000361, acc=0.911
INFO:root:[Epoch 1 Batch 1780/2349] loss=0.2114, lr=0.0000360, acc=0.911
INFO:root:[Epoch 1 Batch 1800/2349] loss=0.1953, lr=0.0000359, acc=0.911
INFO:root:[Epoch 1 Batch 1820/2349] loss=0.2316, lr=0.0000358, acc=0.911
INFO:root:[Epoch 1 Batch 1840/2349] loss=0.2266, lr=0.0000357, acc=0.911
INFO:root:[Epoch 1 Batch 1860/2349] loss=0.2026, lr=0.0000356, acc=0.911
INFO:root:[Epoch 1 Batch 1880/2349] loss=0.1875, lr=0.0000355, acc=0.911
INFO:root:[Epoch 1 Batch 1900/2349] loss=0.2406, lr=0.0000354, acc=0.911
INFO:root:[Epoch 1 Batch 1920/2349] loss=0.1935, lr=0.0000353, acc=0.911
INFO:root:[Epoch 1 Batch 1940/2349] loss=0.2212, lr=0.0000352, acc=0.911
INFO:root:[Epoch 1 Batch 1960/2349] loss=0.2096, lr=0.0000351, acc=0.911
INFO:root:[Epoch 1 Batch 1980/2349] loss=0.2192, lr=0.0000350, acc=0.912
INFO:root:[Epoch 1 Batch 2000/2349] loss=0.2126, lr=0.0000349, acc=0.912
INFO:root:[Epoch 1 Batch 2020/2349] loss=0.2200, lr=0.0000348, acc=0.912
INFO:root:[Epoch 1 Batch 2040/2349] loss=0.2011, lr=0.0000347, acc=0.912
INFO:root:[Epoch 1 Batch 2060/2349] loss=0.2247, lr=0.0000346, acc=0.912
INFO:root:[Epoch 1 Batch 2080/2349] loss=0.2204, lr=0.0000345, acc=0.912
INFO:root:[Epoch 1 Batch 2100/2349] loss=0.2040, lr=0.0000345, acc=0.912
INFO:root:[Epoch 1 Batch 2120/2349] loss=0.2322, lr=0.0000344, acc=0.912
INFO:root:[Epoch 1 Batch 2140/2349] loss=0.1871, lr=0.0000343, acc=0.912
INFO:root:[Epoch 1 Batch 2160/2349] loss=0.2286, lr=0.0000342, acc=0.912
INFO:root:[Epoch 1 Batch 2180/2349] loss=0.1914, lr=0.0000341, acc=0.912
INFO:root:[Epoch 1 Batch 2200/2349] loss=0.2238, lr=0.0000340, acc=0.912
INFO:root:[Epoch 1 Batch 2220/2349] loss=0.2056, lr=0.0000339, acc=0.912
INFO:root:[Epoch 1 Batch 2240/2349] loss=0.2146, lr=0.0000338, acc=0.912
INFO:root:[Epoch 1 Batch 2260/2349] loss=0.1991, lr=0.0000337, acc=0.912
INFO:root:[Epoch 1 Batch 2280/2349] loss=0.2153, lr=0.0000336, acc=0.912
INFO:root:[Epoch 1 Batch 2300/2349] loss=0.2157, lr=0.0000335, acc=0.912
INFO:root:[Epoch 1 Batch 2320/2349] loss=0.2053, lr=0.0000334, acc=0.912
INFO:root:[Epoch 1 Batch 2340/2349] loss=0.2125, lr=0.0000333, acc=0.912
INFO:root:Validation accuracy: 0.900
INFO:root:Time cost=1119.2s
INFO:root:[Epoch 2 Batch 20/2349] loss=0.1304, lr=0.0000332, acc=0.955
INFO:root:[Epoch 2 Batch 40/2349] loss=0.1755, lr=0.0000331, acc=0.947
INFO:root:[Epoch 2 Batch 60/2349] loss=0.1244, lr=0.0000330, acc=0.951
INFO:root:[Epoch 2 Batch 80/2349] loss=0.1791, lr=0.0000329, acc=0.946
INFO:root:[Epoch 2 Batch 100/2349] loss=0.1618, lr=0.0000328, acc=0.946
INFO:root:[Epoch 2 Batch 120/2349] loss=0.1467, lr=0.0000327, acc=0.946
INFO:root:[Epoch 2 Batch 140/2349] loss=0.1281, lr=0.0000326, acc=0.948
INFO:root:[Epoch 2 Batch 160/2349] loss=0.1397, lr=0.0000325, acc=0.949
INFO:root:[Epoch 2 Batch 180/2349] loss=0.1528, lr=0.0000324, acc=0.947
INFO:root:[Epoch 2 Batch 200/2349] loss=0.1688, lr=0.0000323, acc=0.946
INFO:root:[Epoch 2 Batch 220/2349] loss=0.1431, lr=0.0000322, acc=0.946
INFO:root:[Epoch 2 Batch 240/2349] loss=0.1519, lr=0.0000321, acc=0.946
INFO:root:[Epoch 2 Batch 260/2349] loss=0.1376, lr=0.0000320, acc=0.946
INFO:root:[Epoch 2 Batch 280/2349] loss=0.1606, lr=0.0000319, acc=0.946
INFO:root:[Epoch 2 Batch 300/2349] loss=0.1352, lr=0.0000318, acc=0.946
INFO:root:[Epoch 2 Batch 320/2349] loss=0.1712, lr=0.0000318, acc=0.946
INFO:root:[Epoch 2 Batch 340/2349] loss=0.1347, lr=0.0000317, acc=0.946
INFO:root:[Epoch 2 Batch 360/2349] loss=0.1213, lr=0.0000316, acc=0.946
INFO:root:[Epoch 2 Batch 380/2349] loss=0.1337, lr=0.0000315, acc=0.946
INFO:root:[Epoch 2 Batch 400/2349] loss=0.1686, lr=0.0000314, acc=0.946
INFO:root:[Epoch 2 Batch 420/2349] loss=0.1508, lr=0.0000313, acc=0.946
INFO:root:[Epoch 2 Batch 440/2349] loss=0.1619, lr=0.0000312, acc=0.945
INFO:root:[Epoch 2 Batch 460/2349] loss=0.1140, lr=0.0000311, acc=0.946
INFO:root:[Epoch 2 Batch 480/2349] loss=0.1127, lr=0.0000310, acc=0.946
INFO:root:[Epoch 2 Batch 500/2349] loss=0.1468, lr=0.0000309, acc=0.947
INFO:root:[Epoch 2 Batch 520/2349] loss=0.1844, lr=0.0000308, acc=0.946
INFO:root:[Epoch 2 Batch 540/2349] loss=0.1160, lr=0.0000307, acc=0.947
INFO:root:[Epoch 2 Batch 560/2349] loss=0.1582, lr=0.0000306, acc=0.947
INFO:root:[Epoch 2 Batch 580/2349] loss=0.1315, lr=0.0000305, acc=0.947
INFO:root:[Epoch 2 Batch 600/2349] loss=0.1660, lr=0.0000304, acc=0.947
INFO:root:[Epoch 2 Batch 620/2349] loss=0.1738, lr=0.0000303, acc=0.946
INFO:root:[Epoch 2 Batch 640/2349] loss=0.1525, lr=0.0000302, acc=0.946
INFO:root:[Epoch 2 Batch 660/2349] loss=0.1257, lr=0.0000301, acc=0.946
INFO:root:[Epoch 2 Batch 680/2349] loss=0.1421, lr=0.0000300, acc=0.946
INFO:root:[Epoch 2 Batch 700/2349] loss=0.1389, lr=0.0000299, acc=0.947
INFO:root:[Epoch 2 Batch 720/2349] loss=0.1440, lr=0.0000299, acc=0.946
INFO:root:[Epoch 2 Batch 740/2349] loss=0.1741, lr=0.0000298, acc=0.946
INFO:root:[Epoch 2 Batch 760/2349] loss=0.1400, lr=0.0000297, acc=0.946
INFO:root:[Epoch 2 Batch 780/2349] loss=0.1668, lr=0.0000296, acc=0.946
INFO:root:[Epoch 2 Batch 800/2349] loss=0.1171, lr=0.0000295, acc=0.946
INFO:root:[Epoch 2 Batch 820/2349] loss=0.1660, lr=0.0000294, acc=0.946
INFO:root:[Epoch 2 Batch 840/2349] loss=0.1562, lr=0.0000293, acc=0.946
INFO:root:[Epoch 2 Batch 860/2349] loss=0.1316, lr=0.0000292, acc=0.946
